Row.names,logFC,logCPM,LR,PValue,FDR,gene_names
group_3034,-1.71285035008592,7.18418085884255,2.68128479240435,0.101533781982015,0.387826694318615,RGS14
group_304,0.0342433090041774,6.38739819233181,0.00447155331569427,0.946685455536707,0.98514541157933,SLIT1|SLIT3|SLIT2
group_3071,-0.529829045926237,5.99717126422887,0.521817163517508,0.470067559482822,0.755855213020108,PDCD4
group_308,0.192723677297758,5.68469568885416,0.062758186553344,0.802188455896535,0.920212776096615,STIM1|STIM2
group_321,1.47843278750767,6.92621693789517,6.25193964678524,0.0124057388135713,0.149980948158377,DZIP3
group_3276,-2.24299642339752,9.23244798790607,11.953936151411,0.000545320551105741,0.0368616680784137,HAP1
group_330,0.196002464645472,7.23338305500263,0.0812347667829911,0.775631014944377,0.908416677493271,KLC1|KLC2|KLC4
group_3313,-0.10387211860771,5.51841510456383,0.0172665052519756,0.895457247472066,0.962248403884328,MCTP1
group_3314,-0.782824926084768,6.40376036114833,1.57114428023684,0.210040914283775,0.536981768370179,NIT1
group_3352,-1.08422877692795,8.84914886097827,6.69045110162617,0.00969306749125905,0.133112094248794,TMOD2
group_337,1.15891674731254,5.41858494331853,2.29115993106958,0.13011265361401,0.437748872980835,DVL1|DVL3|DVL2
group_3375,0.984262733150845,5.97497621859193,1.69624655587884,0.192779578197282,0.519531796692603,ARSB|ARSJ
group_3387,2.49942115588232,6.53202595636293,9.08145839693047,0.00258214047678717,0.074889619595262,SMAP2
group_3396,0.50461488370155,9.19411957441769,0.570497790031432,0.450061175677913,0.741939226396107,YPEL5
group_34,0.577769018984006,6.18391046377719,0.842433471554349,0.358701722979715,0.672369593330828,RYR2|RYR1|RYR3
group_3400,-1.08995162197648,5.85484590094486,2.73940828161534,0.0979010123148325,0.382708179869369,NCKX3|NCKX4
group_341,0.392216116925646,6.11035398616677,0.375604895574341,0.539964859012248,0.797127044921308,KCNC2|KCNC4|KCNC1
group_3416,-2.40040380413155,6.09879501388889,5.01952478288455,0.0250630465674594,0.210563884958997,SHRM2
group_344,-0.576307197786728,6.85256387789958,1.23378324305748,0.266672547051831,0.594051631837432,DGKD|DGKH
group_34568,-0.0355631015588281,5.63429585195026,0.00372524688367726,0.951331493841281,0.986530344821064,KIF2A
group_34594,0.805505568534552,6.93435019693162,0.739748145314351,0.389741568090512,0.695980580148059,KCNQ2
group_34612,0.697134316318908,9.74195972918877,2.12979680018346,0.14445990521451,0.457011842688068,PSMD4
group_34651,0.651336946052697,6.036872767032,0.469179227411873,0.493365004807796,0.770604007284258,KCNQ2
group_34710,0.967198828104291,4.95860681736528,1.29192816153863,0.255692918913122,0.580926742692533,PREX1|PREX2
group_34823,1.87240567072551,8.45858081411662,6.094070264948,0.0135636275075949,0.156640764068902,LMO7
group_34833,-0.577941457533104,4.95826115778066,0.296945239871091,0.585803849018454,0.819947332744675,KCNH3
group_34940,2.49740797198264,4.95852891137643,6.004640887223,0.0142682977837847,0.161488199801729,LARP4
group_34953,3.02243380384125,4.99339794906199,7.8375453049082,0.00511720475767237,0.100442068654123,RBM45
group_34998,0.24429998895177,4.94235879147332,0.242104228245088,0.622690444055901,0.83661254409261,WNK2
group_35104,-0.912775953593876,5.09285748317942,0.728217711382925,0.393461508304128,0.698560094743328,PREX2
group_35148,1.17990936221076,4.9388112971449,1.51760289024747,0.217982608116959,0.544860446927085,PREX2
group_35183,-1.87433697545824e-15,4.93443424118968,-2.52280527220301e-07,1,1,TRPC4
group_35199,-0.154066459998154,4.95108386472665,0.135785163218712,0.712507613853416,0.880173235448324,DOCK9
group_35231,-0.447320981701297,6.93580564403352,0.275838935091734,0.599441587398414,0.824931941716756,AGAP2|AGAP3
group_35232,-1.49656155788043,8.76848073375333,10.7956966656154,0.00101736318524479,0.050992734346147,RAMP1
group_35235,0.094982929186849,5.19916241274199,0.0184804826103564,0.891866390283597,0.959870225476124,LARP4
group_35241,-1.42379736466914,5.02253911660913,1.75153974538909,0.185683281965988,0.510608273333757,DOCK9
group_36,-0.363663306521967,5.72360064307797,0.262142276525067,0.608652187503791,0.830481188357948,WNK2|WNK1|WNK4|WNK3
group_3629,1.22951104554716,5.10550822672636,1.22865230175247,0.267669293462651,0.595107831693668,SYNM|SYN
group_3637,0.00726658774959384,7.42493049306119,0.000583833782167531,0.980722868309364,0.994362105290592,SCN3B
group_3638,0.5057602995834,9.60368868882771,1.45056910623209,0.228436656558242,0.554936131065323,NFM|CMTA2
group_3649,3.79199589665421,6.97903491297342,10.214096098368,0.00139371284515274,0.0566772686083326,SGK1
group_368,0.996252621627912,7.40283181248907,3.91252514787677,0.0479275332738956,0.286631546397778,PTPRZ|PTPRG
group_3691,1.76306795775701,5.99661045135134,5.23991836127609,0.0220743098278558,0.200000880662227,RIOK3
group_3713,0.30397953782369,7.81359418370678,0.300110363913223,0.583813240789346,0.819947332744675,DALD3|WDR6
group_3721,-0.213745211711728,4.96525540614984,0.0434751478642287,0.834833157201792,0.933108419639382,ABCG2
group_3733,0.724924032317719,8.1807521513381,1.71036043268191,0.190938612881933,0.518362453837172,BTBD9
group_3744,1.48652828377244,5.97679896776019,5.2147187609693,0.0223964691617922,0.200263573767094,CPSF2
group_3766,-0.323896931537097,5.99105946843701,0.150023256114688,0.698513134921244,0.874238963495791,PSD3
group_3771,0.426684875357378,7.49967957836383,0.271642956398573,0.602231786648558,0.82631361559453,SYT17
group_3776,0.872499899457494,6.02118538820543,1.13183009517353,0.287385312718491,0.610071424183529,UBR3
group_3810,0.5519775334973,6.65214227987551,0.391648312382372,0.531434248944913,0.791760818091108,SPON1
group_3815,-0.608898085992184,6.91304741281685,1.0381470986192,0.308252799619409,0.627533885155555,SFXN1|SFXN3
group_393,0.593788535849308,6.57660628414614,1.3788019648594,0.240305321723358,0.564774995361309,PCD17|PCDH8|PCD10|PCD19
group_4063,1.44187424015785,5.18012666481387,1.9414068092656,0.163515866342014,0.481336357654,FOXK2|FOXK1
group_4071,1.53872535699095,5.97296702983889,3.55347718383016,0.0594208073985493,0.311636290656858,KIF2A
group_4106,-0.01413844108199,5.5697948819562,0.000215821420352924,0.988278809802397,0.996108690312674,VGF
group_4160,-1.07334583850729,10.2152610983409,3.31813499117951,0.0685195175178703,0.326975448709346,NCALD
group_4166,0.146750706054751,9.45650201095425,0.0965775971264833,0.755975961819944,0.899947902569383,CATD
group_4185,0.455134502212898,6.53296805355755,0.311139052151827,0.576982057166,0.817518436435399,CDS1|CDS2
group_42,0.260199160638854,5.85784067520487,0.178249020474822,0.67288234289991,0.863533289604318,MACF1|DYST|PLEC
group_421,1.30729209884233,5.71179383432551,4.03856822221357,0.0444715367374011,0.276058453192149,HIPK3|HIPK1|HIPK2
group_4214,-0.703030481635446,5.09790559953544,0.513176194128814,0.473767129066977,0.758851349340324,UBF1|UBFL1
group_4240,0.313028072250583,8.19082669792209,0.284980269621308,0.593455396596601,0.823151235339562,PPIL4
group_426,0.313732180628542,5.99528115934173,0.218769333224106,0.639979228765711,0.84631937155546,PSME4|TSN33
group_456,-0.851188739791007,5.37386975867085,0.892187555997232,0.344885188715227,0.662265851043469,KCNT1|KCNT2
group_4561,-0.802870743609685,9.18969703813836,2.99065558125801,0.0837462578801254,0.35437436748976,LDHB|LDHA
group_4598,1.22435181733229,5.9277913082398,2.59331838602395,0.107315287027633,0.398129745693127,EMC1
group_46,-0.95198713000046,7.66019596746402,2.56821485053031,0.109030707479257,0.400539674903648,DMD|DRP2|UTRO
group_4610,-1.60222707410089,7.61712106166721,8.69209189869187,0.00319593614642142,0.0835744446337905,NICN1
group_4624,-0.76687029080326,8.05691810449731,1.72919122208714,0.1885142189238,0.514053576991324,ANXA6
group_4659,1.51824516396299,7.1167407359054,3.19720256330918,0.0737643433573217,0.335921414284196,RBM34
group_4678,-1.06100303230695,5.65185310174792,1.24850226779295,0.263838728912406,0.591232891647312,ENC1
group_4679,-0.581676824549534,6.30789550788008,0.469794666982992,0.493081646494632,0.770604007284258,EXTL2
group_4682,-0.750362490509379,5.94947979866487,0.545967516737647,0.45997006188924,0.749460286598833,ASCC1
group_470,0.743463320511996,7.73797765691933,2.00872059169303,0.156397162973351,0.473082115076557,PICAL|AP180
group_4712,-1.01312076411464,7.24509919742834,2.87495400630887,0.0899675454194493,0.367043673671374,GPDA|GPD1L
group_474,1.44687571394902,7.02843857245711,3.85065589290113,0.0497265413286527,0.290091176967152,SYMC|DDIT3
group_4776,0.300106656579628,7.0171372434305,0.0930456870519656,0.760340324822598,0.90226888601915,PRRT2
group_4789,0.643403292521405,6.62313808627402,0.798561051894513,0.371523939850349,0.682861955049281,IDD
group_4792,1.1378472078066,5.90432941156725,2.22486631941207,0.135804411084083,0.44570463290313,MAP7
group_48,-0.258204682989501,7.73946847899132,0.285371325921386,0.5932020775099,0.823003236250234,CPNE4|CPNE5|CPNE9|CPNE6|CPNE3|CPNE8|CPNE2|CPNE1
group_485,1.6282319809201,7.13011482972038,5.01392233929191,0.0251442753621015,0.210947157963372,CDC16
group_489,-1.09821215038648,7.76024472791524,3.6257613517771,0.0568915359078705,0.305713426185715,PDE1A|PDE1B
group_5,0.313940892191776,6.79056320374332,0.40762321631713,0.523178338641601,0.785567148789752,EPHA7|EPHA4|EPHA5|EPHB6|EPHAA|EPHA3|EPHB1|EPHA6
group_506,1.02586926179657,6.25605442414872,3.67773974790956,0.0551435557503467,0.302391459970667,ACAP3|ACAP2
group_5148,0.260799961262769,5.80624643874006,0.107125179856467,0.743441119687645,0.892710914253352,RGL1
group_5159,0.00726658774959384,7.42493049306119,0.000583833782167531,0.980722868309364,0.994362105290592,SCN3B
group_5175,-0.275696219180587,5.58665453922818,0.116695112741496,0.732646921619369,0.888575821609437,KCNB1|KCNB2
group_5183,1.11924386155142,9.93648899662636,4.41041819243683,0.0357200833883358,0.245738164710792,SCG2
group_52,0.570032951213302,6.78479324805433,1.11240207123134,0.291560387033841,0.614626059136873,DLG4|DLG2|DLG1|DLG3|DLG1L
group_5210,0.878586547182348,5.96365695587542,1.04617552911743,0.306389543969837,0.626207533972193,BCD1
group_5219,-0.940154210945923,7.19720464197984,2.07919526114108,0.14931888025989,0.464305302837941,PRPS2|PRPS1
group_5226,-1.11296208678066,6.85570806740238,2.50957680799544,0.113156315027168,0.405388704590498,SNPH
group_5227,-1.11296208678066,6.85570806740238,2.50957680799544,0.113156315027168,0.405388704590498,SNPH
group_5281,0.992712272377563,6.82833688860406,1.51511408870338,0.218360377214882,0.544860446927085,TTYH1
group_53,-0.14527770927418,5.35551898286253,0.0283306860621835,0.866333728661195,0.947415027726381,NAV3|NAV1|NAV2
group_5301,-0.939798802491399,6.6473528506246,1.19504964508246,0.27431334436989,0.600760995869753,BTBD1|BTBD2
group_531,0.487853083274352,7.60894786402658,0.742207110927755,0.388954777827649,0.695249588314924,ABR|BCR
group_5320,-0.856107938009292,7.8096014050066,1.63679806445555,0.200765353112872,0.526806918248338,NPTX1
group_5338,1.03622214454393,5.48099759803139,1.26122036113294,0.261420219241822,0.587956097488934,LARP4
group_5347,1.16356324287571,7.92310493626011,4.04132539641114,0.0443989389804827,0.276058453192149,CSN5
group_5361,1.88244297471433,6.27615171079069,4.00844476911945,0.0452728937439747,0.278689956934148,SETD6
group_5384,2.75168166327745,8.78865692294881,17.8656660849626,2.37059620489223e-05,0.00919292254612945,SYNE1
group_539,-0.114667221326888,6.80264303130785,0.0276171106585981,0.868012177024805,0.948385065820637,LPIN2|LPIN1
group_5417,0.978008724761871,6.48258060748367,1.23773937330953,0.265907176907782,0.593338606740321,CLPX
group_5430,-0.588903082695451,5.59949398109666,0.612638324060427,0.433796160368196,0.728896262164851,GSTM7
group_551,0.896498003160882,7.87957489443208,4.22251707402788,0.0398909431813036,0.2603334538174,PSMD2|RPN1
group_576,2.04989904818724,6.38000942441735,7.83558626099794,0.005122753604401,0.100442068654123,MAGI2|MAGI3|MAGI1
group_577,-0.930121769226204,6.46973025886127,1.78694262945401,0.181299117275108,0.505223863874054,MIRO1|MIRO2
group_5908,-1.04174203521745,8.63214971986927,1.74573329874412,0.186414016468412,0.511735645804494,NDRG3
group_592,-1.00517443885691,6.26295323935657,2.32449932258666,0.127351190508255,0.431779797633924,PDK3|PDK2|PDK1
group_5929,0.369716437177475,7.10577148742489,0.348527149845484,0.55494806122804,0.80498508939727,NRIP3
group_594,0.519128340145854,6.07669278313935,0.619786435066006,0.431126659083908,0.727213880636424,AGAP2|AGAP3|AGAP1
group_5951,1.10920875806181,9.37229310893043,4.44270384233435,0.0350506946100105,0.243709908733853,PSMD4
group_5961,0.0438425227360162,5.39379121823358,0.00293780423265244,0.956774613633303,0.98802667273467,SOCS7
group_6,0.54196764489648,5.82066396990484,0.672684660628009,0.412117175135086,0.71413243908859,MRP5|MRP7|DLK2|MRP1|MRP4|ABCC8
group_6009,-0.893510932030216,6.50113111399493,0.967923984706859,0.32519847738657,0.643238223190401,IFT74
group_6041,0.256199691329883,5.29940954855258,0.0814371234969036,0.775359230473886,0.908265507455702,AKT3
group_6048,-0.562577429338508,9.93702826869672,2.01385814194964,0.155868494685294,0.472803239539417,CPLX2
group_608,0.795597868902409,6.39288333236506,1.29492981395445,0.255141432506394,0.58003149481861,LGI2|LGI1|LGI3|LGI4
group_610,0.309650874429162,6.43442560908523,0.163455097502247,0.685995210334492,0.869935938287402,KCNQ3|KCNQ5|KCNQ2
group_611,-1.56463191935013,6.53406088101193,3.60204842776135,0.0577084227037368,0.307000475437641,PACS1|PACS2
group_6111,0.881101615070547,5.52762630889554,0.930307994120017,0.334782905789429,0.654118390309338,SOBP
group_615,1.51789514935487,5.92021260590531,5.51640290303374,0.0188389579158745,0.185810085109518,UBR4
group_6158,-0.663381822016028,7.84992966499565,1.36832504891951,0.242099872027093,0.566855985530555,EMC10
group_6176,0.425682328206921,6.2007873813044,0.246512373412479,0.619541599695886,0.834796171559493,MAP6
group_6213,-0.0573926161162427,7.09045218065864,0.00742393522964946,0.931337430418938,0.978105399653672,HAGHL|CIAO3
group_6219,0.389652982773942,5.04231097656857,0.144348135178567,0.703996077804648,0.87694541169074,CSF1
group_653,1.19484769477666,5.73777537376929,3.02003757359007,0.0822415606894456,0.351811854928881,NAA15|NAA16
group_663,-0.695328562759072,5.52649173820216,0.809774015779611,0.368187071426838,0.680347117476361,MCF2L
group_665,0.900310595579578,5.50897315227756,0.613117919292595,0.433616267857466,0.728760187402785,CLCN2
group_666,0.410626331566638,6.11326850949286,0.494738698246774,0.481821060155031,0.76302619734544,EFR3A|EFR3B
group_6800,2.99843305240103,5.15422564596433,8.24812063429539,0.00407942151047557,0.0902617948624143,AVL9
group_6809,-2.34846550930329,5.60572449986018,5.91416750607957,0.0150195986184103,0.165913647107117,GGH
group_6849,0.981234010004834,5.31127395840277,0.833261721568634,0.36133106075456,0.674679993826558,SCRN3
group_6898,0.537063142842591,7.84289066525018,0.886988252664196,0.346294769881625,0.663364625225696,ID2
group_69,0.612479733372515,6.31404034785646,1.15314627920225,0.282891490485279,0.606186781548984,TNIK|MINK1|M4K4
group_6940,0.529825547588475,5.54301277441318,0.380604647589399,0.537279816740919,0.795714108491877,NR1D1
group_6944,-0.963236914354692,6.97573888974985,1.513006792973,0.218680849127572,0.545074592818658,MGLL
group_6986,1.11588358516634,8.39428224876375,4.97743765616182,0.0256799910534699,0.213107075591127,PSMD1
group_6987,0.066394645659112,9.26954642536777,0.0148022927512628,0.903164591891841,0.965953975278699,PSMD6
group_6992,-0.398519101394698,7.78493102262916,0.496536064540029,0.481026112387519,0.762846056711509,CHST1
group_6994,1.19952151769165,6.56205298061288,3.85157959315429,0.0496991641844057,0.290091176967152,CUL3
group_700,-0.456923094022991,7.41197834757063,0.593925511355476,0.440905149883378,0.734896081208956,ATP9B|ATP9A
group_7013,-0.65316973529108,6.67347735132598,1.13406899220769,0.286909076796607,0.610071424183529,ADPRH
group_7029,-0.824852365448442,5.29010229117063,0.682060165105407,0.408878215170121,0.711351620028753,UTP6
group_7051,-2.49549788050305,5.87474982791909,9.51472302766109,0.00203829867611825,0.0647078222254867,ABHD4
group_7106,-0.334398233454529,6.07434994265308,0.0676573247836654,0.794778757389644,0.917569709252099,UBFD1
group_7145,-0.981882600459241,7.73568514002259,0.76960443279086,0.380339452023553,0.689114060426938,CAMKV
group_719,-1.11296208678066,6.85570806740238,2.50957680799544,0.113156315027168,0.405388704590498,SNPH
group_72,1.01919763783627,6.66620367777159,2.92762109197267,0.0870757134753835,0.36068844750917,GRM5|GRM3|GRM7|GRM8|GRM1|GRM2
group_722,0.223465402123481,6.11396727948695,0.11587350439866,0.73355383177517,0.888693168772107,NLGN1|NLGN3|NLGN2
group_793,-0.0920962495689265,8.16015025324592,0.0301782497080136,0.862086398042533,0.947031943309165,ZFR|ZFR2
group_800,-0.00978220030281035,5.82526579270742,0.000111660701018756,0.991568940498471,0.997253610919019,SIDT1|SIDT2
group_805,0.00277173254132806,6.3960913793678,5.43406736115415e-05,0.994118357317372,0.99812853712523,DPF1|DPF3
group_8065,1.41714540845372,6.49373011223134,2.53177181020591,0.111574868658395,0.403645531846002,PAK6
group_8066,2.13615050172851,5.76040307129754,6.12602479836142,0.0133206048359304,0.155787645128786,CWC27
group_8068,-1.99201686000037,5.67007600282008,5.97583686715047,0.0145031975450989,0.163393821884233,PPM1K
group_8074,1.38639894404665,8.52150857917938,4.42209167845264,0.0354765228186347,0.245251658903361,TXNL1
group_808,0.883211341133656,6.54972169343185,0.78106842784462,0.376814575653842,0.686880206189388,TBK1
group_8087,0.249703512028614,5.73457808787654,0.119381124701098,0.72970668129095,0.886915016125324,EXOC4
group_809,-0.687451212780072,4.94070675412853,0.589479563597556,0.442620438832318,0.735670515072529,IGDC4|PRTG
group_81,1.56943954904821,6.24970343748888,7.66937097599212,0.00561660336821878,0.103497279677307,SYNE1|SYNE2
group_8101,-0.245167163818577,5.73314594491973,0.142095436161558,0.706206688051889,0.877902965676787,GABT
group_8103,-0.662590960196255,9.52882802546426,2.51774209727085,0.112571666457868,0.405192007064763,FEZ1
group_8141,0.0748681648984602,7.9322070738594,0.0245448683253677,0.875506492547539,0.951686344472014,LLPH
group_8151,2.7463239907742,5.54398242954991,9.19245248102542,0.00243015068734794,0.071909037206344,AFF3
group_8176,1.06629315508935,7.10381788981708,3.26031926129962,0.0709753065837509,0.330927146422139,PSMD7|RPN8
group_8187,1.42149604418783,6.85798683437884,5.79892002891432,0.0160360212700854,0.169760638962628,SAC1
group_8189,0.536208177464396,9.45910643356437,0.814487940736978,0.366796707484936,0.679205363344812,NSF
group_8195,1.05155193057328,6.91777213500779,3.37738711181104,0.0660967637100975,0.323373808111553,NCBP1
group_8199,-1.0749549274086,6.39336647292382,3.08778896027513,0.0788819255867898,0.342263697238428,TPPP
group_8207,-2.30053706523201,5.28643661191479,6.03425192025422,0.0140308955598863,0.159783057937005,DKK3
group_8213,0.213880044975469,8.58536855331174,0.250285862481778,0.616873864801443,0.833345818518449,EIF3C
group_8217,4.11516021595892,5.31788256367199,14.1974356983888,0.000164594664778215,0.0249739085116698,HSF2
group_8219,-1.82143152444667,5.77235964368939,3.18228831832377,0.0744404120698732,0.336183821228227,IL33
group_8242,-1.35872204660747,9.49083958636161,6.92320254920822,0.00850844668483005,0.125196415185269,TAU
group_8255,0.405253144482475,6.77550702180321,0.302335731948478,0.582421818454571,0.819947332744675,MMP17
group_8257,1.04821278016911,5.5299131108326,1.12059262893018,0.289790881398854,0.613733605675985,TMTC1
group_8268,-2.24299642339752,9.23244798790607,11.953936151411,0.000545320551105741,0.0368616680784137,HAP1
group_8281,0.104060015525807,5.55951689867412,0.0213532692805405,0.883820675375709,0.955369473356836,CWC22
group_8295,0.0269444794198677,6.03642821525487,0.00368663930377267,0.951584033746376,0.986530344821064,NEGR1
group_8335,-0.0879310176995901,6.21385392783791,0.0043400803334066,0.947473932070401,0.985180345963127,GFRA2
group_8349,-0.872585004745368,7.97928547992144,1.65103604134614,0.198817978976433,0.525391891118826,JPH4
group_8356,-2.72665956312993,6.37964810840154,8.89694154005424,0.00285648709853219,0.0800250834296013,LXN
group_837,0.51850601241825,7.38495651515179,0.97253735036551,0.324048185293858,0.642390003014247,ROCK2|ROCK1
group_839,-0.469035268912111,6.7422649404522,0.817396956892167,0.365942335325044,0.678806039653806,NEDD4|NED4L
group_8399,-0.265002309069989,10.983623643085,0.560468034305851,0.454071725897538,0.744128219842763,SODC
group_8405,4.86143573239803,8.08815979919078,18.2805895584165,1.90639804420663e-05,0.00809368083108285,ARC
group_8442,-0.0449565234454584,7.4604978291452,0.00682348725143456,0.934166100846484,0.978977512274036,KCNK1
group_8453,-1.51159316443162,8.94151011079326,4.35352995319034,0.0369323208095099,0.249648935527036,CALB1
group_8454,-0.461650045725326,7.22892981942535,0.250330880937824,0.616842190342664,0.833345818518449,ABHD8
group_8458,-0.0699536973833699,6.0689520690801,0.00361500596628872,0.952056142829763,0.986613954328255,PON2
group_8462,-1.0072295512726,7.15947441341261,1.57474174062516,0.20951973209963,0.536580252384453,CNPY3
group_8479,-0.021263479452216,7.01977221038426,0.00154993688419403,0.968596005574182,0.991699740699049,TEBP
group_859,0.378515928231359,5.78986894063541,0.360805445787822,0.548059251498909,0.801435742120879,CHD5|CHD3|CHD4
group_86,-0.350706208347951,6.23848037326204,0.320460726313939,0.571330896804616,0.81332722088393,FYN|LYN|YES|SRC
group_860,0.402942389387768,7.13302117732871,0.633048859546109,0.426239172773488,0.725682984659329,KCNA6|KCNA1|KCNA2|KCNA4
group_870,1.27765737378213,5.8867625493226,4.05059454605909,0.04415579093885,0.275012567740868,NEO1|KCMA1|DCC
group_897,1.80993642615007,6.98676404787518,7.90390930899192,0.00493280750475308,0.0995637026001826,RBM6
group_904,-0.0990001609373913,6.49238414398302,0.0144297409865164,0.904385034186864,0.966378405612791,SYT16
group_906,0.288805653219241,5.19611936303525,0.101342755332714,0.750224186877453,0.896497815103171,KCNN2|KCNN3
group_92,1.27522896044089,5.83187536304563,3.6485063274322,0.0561195195887843,0.303999776084399,TRPC1|TRPC6|TRPC5|TRPC4
group_93,-1.55513578050355,5.69932651818178,4.54997858716018,0.0329191580909048,0.237539190106785,TLN2|TLN1
group_942,0.960199965298514,7.45592406784742,3.0131493861597,0.0825916768072563,0.352161733053162,ELMO2|ELMO1
group_946,0.48476444085446,5.66613597308978,0.370665630144073,0.542641666087187,0.79976333629147,ASTN1|ASTN2
group_957,0.20304228157339,5.37321990327569,0.0743335020242331,0.785128646199928,0.913441949344871,NPAS2|CLOCK
group_9634,-0.500028584361833,7.49966046692905,0.372613124490158,0.541583325561741,0.798600305590456,NDRG3|NONO
group_9640,-0.733977955083826,5.95310860184048,0.498226754084451,0.480280308952246,0.762738187338147,WDR41
group_9676,0.142429910861798,7.19225347408035,0.0644458374025518,0.799602290991996,0.91993891391777,RALA
group_9685,0.599109395700398,6.70746238271731,1.00624772408468,0.315803449389931,0.633843588968949,GRASP
group_9686,-0.184911494814267,6.41262292877449,0.0458828654041668,0.830388865573316,0.931871262438448,AA1R
group_969,0.374555707716148,6.64861763296307,0.539161508169982,0.462780432503799,0.750874403989321,CHD5|CHD3|CHD4
group_9759,-1.26117854678529,7.16076999949013,2.50001415411211,0.113845274825724,0.406795337010639,CYGB
group_9761,2.49469592540253,5.70980605783675,10.1377457178858,0.00145263702942616,0.0566772686083326,RAI2
group_9776,-1.8005560810588e-16,5.20423166275246,-8.3531707940726e-08,1,1,CABYR
group_9784,3.27320041678831,6.96054965965167,16.8964719474541,3.94748852898891e-05,0.0122824606177767,GPR19
group_9892,1.23145254145071,8.91704297411281,2.96838259726481,0.0849067055054886,0.356673175885295,ATF4
group_9906,-0.984296087761628,7.80362858179674,1.63813838611031,0.200581080421341,0.526806918248338,SCG3
group_9927,3.02969824334367,6.40208219644502,8.54890615706496,0.00345729912036245,0.0866276137880674,MED8
group_9931,0.10347300525109,7.79142807746744,0.037596443155385,0.846255732079368,0.93941433686913,WASF1
group_9933,-0.92049004621449,7.14803847621603,2.21294828748032,0.136856898822846,0.446154536773011,EFNB3
group_9961,-3.36355591187584,6.44759561938705,13.0267785515554,0.000307068310580069,0.029902393953892,MFGM
group_9967,0.759125191387402,7.01946539574973,1.33142914984052,0.248551129632036,0.573723284188234,CDK14
group_9975,-1.82042373051922,9.38162240007405,10.1089668790799,0.00147549653214361,0.0570901264398179,GLRB
group_9988,-1.08926844048122,7.03772033895514,2.17174196547355,0.140566927310509,0.451725271405562,DCAKD
group_9993,-0.836578050427449,6.33024720029645,1.55037619270902,0.213079913239128,0.540624242681093,RTN1
